scissor0.jpg,scissorSit,2006.8503,1624.0208,-1593.3456,2072.7856,1626.0464,-1594.366,2084.7407,1639.284,-1594.6482,2097.481,1652.5715,-1594.776,2045.136,1597.7115,-1530.8815,2038.6816,1590.0737,-1530.8511,2031.736,1582.9899,-1530.2502,2135.278,1714.0024,-1342.1055,2049.6619,1616.2019,-1058.3367,2003.395,1688.6288,-1489.079,1970.5717,1659.0525,-1409.053,2019.5593,2042.9386,-962.35535,1837.7156,1647.2896,-791.8692,1765.3202,2347.0715,-904.2917,1517.0416,1498.8448,-1184.432,1561.2606,2572.0422,-997.68256,1432.5967,1290.8413,-2056.2734,1540.9674,2651.3867,-988.8268,1422.1628,1239.6334,-2216.6023,1549.9673,2655.401,-1125.3275,1452.7472,1235.8433,-2289.2617,1542.24,2609.9526,-1046.1306,1457.2349,1277.9874,-2120.4055,1413.4382,2276.5308,34.30533,1346.4536,1975.1367,-34.665276,1480.5709,2782.624,-771.2738,1344.7563,1429.1978,-501.36813,1440.081,3308.742,-1096.6025,1351.5574,736.06006,-815.4333,1351.0087,3402.7383,-1139.3314,1260.5076,658.7033,-852.5819,1672.7751,3485.9194,-1381.9805,1649.2949,505.98077,-1090.3063
scissor1.jpg,scissorSit,881.0194,465.64685,-1102.5048,913.379,472.28815,-1108.6862,915.6103,480.49387,-1108.5242,918.0049,488.85684,-1108.603,910.8322,449.3088,-1114.1993,911.5865,439.9657,-1114.0466,912.0924,430.782,-1113.9106,929.2729,496.5306,-907.269,921.6465,416.21646,-931.4057,873.91785,479.88394,-1004.7236,871.3019,451.05295,-1011.6624,864.1015,557.4284,-555.92883,856.66895,358.6147,-634.06525,717.6564,588.0552,-253.77936,740.95496,306.98422,-371.5158,624.1246,633.4523,-196.55655,635.0155,241.8678,-377.66547,598.26105,653.9952,-176.24397,609.2252,211.1176,-360.89185,603.22485,658.2348,-248.96715,602.6631,211.45978,-449.29276,610.03827,642.18524,-217.33629,609.40906,232.49323,-406.32547,677.1458,519.30743,47.90354,661.35364,429.39273,-47.514797,547.81836,487.74054,-43.393497,500.57315,511.16165,-323.43835,428.66718,442.76517,444.89917,318.12152,584.25757,-29.202074,419.72244,432.6939,492.4938,296.22833,584.79407,-6.3957076,347.27307,449.7033,370.47382,229.82236,639.37244,-206.83385
scissor10.jpg,scissorSit,871.43475,346.3136,-371.12552,876.06116,356.15137,-340.92517,874.56067,360.768,-340.98608,873.317,365.61673,-340.99423,877.84015,341.7929,-336.37787,878.2151,336.94693,-336.27704,878.51996,332.08563,-336.01846,857.61237,368.13293,-212.42274,865.5226,324.1529,-171.67523,851.5045,351.60275,-326.83167,854.442,333.46692,-315.86307,766.98267,395.109,-197.30183,755.00836,276.94507,-55.719063,660.42206,427.24612,-218.77756,648.5552,235.0213,-23.372358,566.33307,474.2888,-342.20312,565.76624,186.15318,-99.099045,549.9958,496.48828,-378.05997,549.7908,169.0652,-90.82195,542.5916,491.61523,-413.5305,543.0458,166.33514,-160.03458,546.78796,479.28616,-361.5755,546.26416,179.76143,-130.14246,590.07446,389.8269,-66.52636,560.21484,317.37097,66.59442,460.43265,445.0078,-201.56947,396.04898,301.63272,64.466934,369.6679,609.2944,-72.63119,246.37372,300.73267,220.76901,360.02808,633.8656,-62.52512,225.77562,313.6238,228.10585,313.917,644.53937,-187.28145,192.16997,274.37183,75.10196
scissor100.jpg,scissorSit,723.19904,717.09906,344.33224,735.1557,707.39923,342.95862,739.8249,707.6056,343.1783,744.7034,707.7001,343.12985,728.7052,708.36847,386.78854,727.8068,708.8141,386.42877,726.8218,709.5231,386.19684,764.5328,720.2319,317.46402,740.4781,721.29614,522.02386,735.0609,734.5419,330.35495,724.7803,734.5544,388.6045,793.42737,774.1879,145.90968,724.05225,809.3742,549.8919,761.57446,702.1136,-126.39582,673.14465,871.40375,624.0848,708.88617,576.3372,-274.13318,649.63306,925.551,601.8445,700.7925,546.2251,-321.1276,645.00446,949.40704,622.77905,699.92316,548.5819,-280.45114,653.23694,946.771,580.11395,701.7938,561.7358,-264.69952,653.9297,932.0365,587.1199,727.65497,929.3582,-144.71391,688.66516,954.04675,144.67282,584.17395,807.73224,-108.26851,526.4275,1025.869,73.335075,416.9207,748.18677,-201.73804,393.50528,1074.5502,190.04079,390.83957,764.3959,-212.14601,382.5102,1095.1499,195.77266,377.6786,681.03094,-253.43442,328.1881,1085.0118,177.45747
scissor103.jpg,scissorSit,549.72577,701.3898,-650.7528,560.0099,691.04083,-625.6441,566.80634,692.50946,-625.49146,573.7213,693.7385,-625.6815,542.0259,688.4772,-632.62274,535.1077,687.7277,-632.6567,528.1818,687.2777,-632.8781,580.6938,710.2554,-463.99634,520.4566,701.64764,-494.54617,560.6922,723.9702,-589.78467,535.18463,720.9443,-598.7602,608.0971,800.8347,-301.08466,477.00452,793.25055,-395.89178,637.3471,868.4404,-203.14757,464.9686,916.7475,-276.22885,628.6978,745.76373,-172.51859,537.72754,959.65857,-231.2641,625.5839,713.662,-158.86853,551.3051,978.9594,-234.36082,630.2257,693.26306,-164.03598,568.5592,967.95306,-257.06952,625.956,703.8468,-177.05132,564.2428,961.82684,-236.04036,599.2207,964.16785,61.618584,524.9055,984.7128,-61.738926,655.0983,801.3668,-139.45842,596.93823,985.81055,-473.588,564.10394,801.48737,-311.62064,701.94653,1160.5541,-592.51776,548.11163,802.34357,-330.80865,704.3738,1188.7445,-604.13446,541.9281,776.68475,-452.60297,776.37195,1194.4158,-735.44836
scissor105.jpg,scissorSit,515.79614,731.90936,-343.0878,522.8693,716.0465,-308.3102,529.1937,716.47864,-308.22833,535.60126,716.5571,-308.37744,504.51953,715.54724,-331.90656,496.99515,715.36053,-331.9917,489.42206,715.38794,-332.14374,535.82446,729.7956,-105.21215,474.67908,726.75684,-214.22893,523.6722,752.01184,-268.02084,497.61145,751.98956,-300.00873,562.805,817.0854,41.711967,429.62433,817.1481,-141.12631,617.29254,916.669,137.78264,405.9181,927.783,-121.336876,650.47064,989.06287,156.39088,485.92685,1016.41534,-91.05199,662.70984,1011.6343,164.47038,502.31458,1050.5419,-112.562996,660.7052,1006.6865,137.33102,523.7263,1041.309,-126.186775,650.16174,999.8212,141.03868,520.30756,1031.0929,-94.44326,578.4983,961.1528,94.8736,506.49313,999.0199,-95.14964,605.96686,789.53125,-45.213654,591.9702,1046.6865,-556.15924,596.7209,733.60706,-338.83267,748.76904,1223.75,-833.55457,599.1983,744.16156,-373.60486,765.19073,1249.4055,-859.0775,601.58856,655.931,-440.18118,826.7112,1272.0363,-974.2334
scissor106.jpg,scissorSit,460.82483,731.64276,-360.8168,468.78702,718.5357,-324.60724,474.56918,720.2994,-324.5485,480.44162,721.68115,-324.6639,450.4664,715.10065,-349.03638,443.22577,713.715,-349.17908,435.96747,712.527,-349.36307,477.6607,735.01685,-115.30601,418.27493,722.2199,-228.12274,465.50012,753.5312,-282.66095,440.94748,749.15393,-316.17206,504.8431,810.6217,19.630426,360.62723,817.05005,-145.04623,554.4228,893.5244,87.66084,349.25684,931.20294,-81.72028,566.17786,954.69275,62.338432,409.34314,1038.954,-5.7391906,572.0922,971.6013,38.028397,417.7826,1070.3082,-18.7695,565.24133,966.8493,20.593212,435.2105,1059.7279,-42.070057,559.9641,962.474,46.41394,433.7246,1048.9025,-14.071841,530.4278,970.7854,90.90809,464.9687,1018.67377,-91.199844,576.8292,824.4888,-27.75233,616.1471,1076.0917,-427.5183,646.5896,778.9099,-241.3043,807.82056,1207.3295,-654.3141,657.5415,802.30396,-270.71027,829.56824,1232.4357,-676.8257,683.6827,697.2043,-317.99374,880.5011,1238.6208,-790.44836
scissor107.jpg,scissorSit,354.21683,715.6683,-497.95187,355.4385,700.7619,-468.92856,360.7919,701.6963,-468.89087,366.2253,702.19,-468.9324,338.06378,700.67267,-494.62292,330.39572,700.82874,-494.83145,322.8226,701.24036,-494.9578,360.34006,716.6781,-270.2872,303.73984,715.0808,-388.60663,360.4856,736.0852,-419.8,336.73203,735.8037,-455.17587,390.71146,767.7362,-108.153305,258.82037,814.6598,-279.7078,476.92688,665.37964,-91.820786,238.2663,917.13525,-234.06023,467.6234,532.84143,-153.41728,325.89832,1006.3581,-143.57329,466.6762,494.3743,-193.84831,344.06174,1037.4224,-148.46716,453.7856,485.5898,-195.11179,363.9577,1021.4946,-171.22461,454.5926,505.0534,-168.77827,361.2899,1012.22754,-148.87985,458.89966,953.4636,87.21149,401.05884,1022.0326,-87.96221,554.4921,814.4774,-77.975784,573.34845,1089.5868,-432.17706,693.8545,690.31287,-270.01685,785.3174,1221.3711,-472.12018,726.42706,701.8895,-297.56482,805.1786,1243.7283,-478.7161,736.2181,583.6925,-348.9392,875.0419,1258.7375,-621.25415
scissor108.jpg,scissorSit,259.66373,726.26184,-430.33255,250.03859,710.39453,-404.22446,253.85751,709.34186,-404.23904,257.77353,707.7695,-404.32306,235.00954,717.3894,-444.19666,227.62775,720.5308,-444.41092,220.34254,723.9198,-444.7577,247.30573,723.6194,-196.37318,197.92357,745.0759,-385.29987,267.42404,744.9038,-344.77438,246.73537,753.43634,-400.2772,290.63922,770.9229,-28.20503,164.55885,861.96344,-248.68112,377.49646,702.91376,104.650696,143.96404,968.86914,-59.86365,389.55698,552.981,25.059687,165.6658,1004.17615,187.41652,401.16397,514.91516,-35.44453,172.33795,1018.07135,197.55,379.3302,503.7775,-52.449265,179.10715,1001.69037,165.37224,376.39883,523.9375,1.5041327,180.77702,999.6209,180.64107,388.34186,950.19476,111.31329,337.48636,1050.9017,-112.30837,518.4801,765.9949,-54.592964,527.5926,1087.6381,-560.6603,726.5511,654.8856,-233.26399,796.96606,1222.1558,-535.33124,769.7478,676.63776,-260.91092,831.24426,1248.3611,-535.80695,792.7294,540.01135,-333.04935,879.9611,1249.9098,-703.6814
scissor109.jpg,scissorSit,244.28416,732.9016,-238.07104,244.91165,709.98676,-203.63127,251.97311,709.75714,-203.651,259.11923,709.1042,-203.54726,222.61418,710.94855,-236.80304,213.25313,711.00183,-237.06673,203.96046,711.2147,-237.49454,253.00755,716.7163,26.782833,180.66092,719.4443,-130.21262,253.30997,751.8146,-143.59424,224.25633,753.00696,-190.2334,284.40826,782.37103,216.47108,136.12776,833.06067,-91.718155,377.16074,684.6909,298.5589,139.2555,983.6453,-69.299065,401.19604,550.7574,214.1217,228.82335,1054.9534,46.21933,406.22217,510.48248,159.83316,251.88144,1076.2084,37.804726,391.91922,495.9203,157.75546,261.4141,1059.5916,25.810614,395.70023,513.8109,195.9883,256.4861,1051.622,47.62186,393.55334,996.0585,140.68924,336.5863,1076.9622,-140.9734,570.9286,821.0632,130.69946,607.4377,1135.9994,-391.4654,777.76575,690.632,29.896616,886.64624,1214.4545,-418.1689,813.3523,713.6562,11.625182,918.2408,1234.4891,-421.6971,853.5822,561.99603,-43.67411,989.0563,1225.7598,-587.19806
